oid,platformname_1,datetime_1,speed_km_hr_1,distance_1_sec_1,bearing,point_x,point_y,point_z,platformtypename
-1,Mako1,10/3/2018 0:12,60,16.66666667,253.2695408,-67.1494586,18.50689404,0,Speed Boat
-1,Neptune1,10/3/2018 0:12,40,11.11111111,35.79561744,-67.02470621,18.53800014,0,Ship
-1,Neptune1,10/3/2018 0:12,40,11.11111111,35.79561744,-67.02464745,18.53807664,0,Ship
-1,Mako1,10/3/2018 0:12,60,16.66666667,255.0858769,-67.14960198,18.50685317,0,Speed Boat
-1,Mako1,10/3/2018 0:12,60,16.66666667,255.9787653,-67.14974603,18.50681447,0,Speed Boat
-1,Neptune1,10/3/2018 0:12,40,11.11111111,36.8618533,-67.02458832,18.53815288,0,Ship
-1,Neptune1,10/3/2018 0:12,40,11.11111111,36.8618533,-67.02452881,18.53822885,0,Ship
-1,Mako1,10/3/2018 0:12,60,16.66666667,256.866625,-67.1498907,18.50677793,0,Speed Boat
-1,Neptune1,10/3/2018 0:12,40,11.11111111,36.8618533,-67.02446894,18.53830457,0,Ship
-1,Mako1,10/3/2018 0:12,60,16.66666667,257.7521409,-67.15003596,18.50674353,0,Speed Boat
-1,Mako1,10/3/2018 0:12,60,16.66666667,258.6396408,-67.15018176,18.50671127,0,Speed Boat
-1,Neptune1,10/3/2018 0:12,40,11.11111111,36.8618533,-67.02440869,18.53838002,0,Ship
-1,Mako1,10/3/2018 0:12,60,16.66666667,259.5323102,-67.15032807,18.50668115,0,Speed Boat
-1,Neptune1,10/3/2018 0:12,40,11.11111111,37.92097906,-67.02434808,18.53845521,0,Ship
-1,Mako1,10/3/2018 0:12,60,16.66666667,260.4335654,-67.15047485,18.50665319,0,Speed Boat
-1,Neptune1,10/3/2018 0:12,40,11.11111111,38.18555147,-67.0242871,18.53853013,0,Ship
-1,Mako1,10/3/2018 0:12,60,16.66666667,261.3475838,-67.15062208,18.50662739,0,Speed Boat
-1,Neptune1,10/3/2018 0:12,40,11.11111111,38.44920767,-67.02422576,18.53860478,0,Ship
-1,Mako1,10/3/2018 0:12,60,16.66666667,262.2351127,-67.15076972,18.5066038,0,Speed Boat
-1,Neptune1,10/3/2018 0:12,40,11.11111111,38.71392362,-67.02416405,18.53867916,0,Ship
-1,Mako1,10/3/2018 0:12,60,16.66666667,262.320439,-67.15091773,18.50658244,0,Speed Boat
-1,Neptune1,10/3/2018 0:12,40,11.11111111,38.97704196,-67.02410199,18.53875327,0,Ship
-1,Neptune1,10/3/2018 0:12,40,11.11111111,39.24118802,-67.02403956,18.53882711,0,Ship
-1,Mako1,10/3/2018 0:12,60,16.66666667,262.268307,-67.15106607,18.50656326,0,Speed Boat
-1,Mako1,10/3/2018 0:12,60,16.66666667,262.4303448,-67.15121445,18.50654429,0,Speed Boat
-1,Neptune1,10/3/2018 0:12,40,11.11111111,39.50484171,-67.02397678,18.53890068,0,Ship
-1,Neptune1,10/3/2018 0:12,40,11.11111111,39.76925931,-67.02391364,18.53897397,0,Ship
-1,Mako1,10/3/2018 0:12,60,16.66666667,262.4303448,-67.15136281,18.50652518,0,Speed Boat
-1,Neptune1,10/3/2018 0:12,40,11.11111111,40.03316546,-67.02385014,18.53904699,0,Ship
-1,Mako1,10/3/2018 0:12,60,16.66666667,263.3609577,-67.15151122,18.50650648,0,Speed Boat
-1,Neptune1,10/3/2018 0:12,40,11.11111111,40.29746632,-67.02378629,18.53911973,0,Ship
-1,Mako1,10/3/2018 0:12,60,16.66666667,264.1267464,-67.15165976,18.50648868,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,265.099694,-67.15180848,18.50647227,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,40.56163888,-67.02372209,18.53919219,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,40.8268095,-67.02365754,18.53926436,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,266.2918482,-67.15195741,18.50645774,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,267.721015,-67.15210658,18.50644561,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,41.09191663,-67.02359263,18.53933626,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,41.35716072,-67.02352738,18.53940786,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,269.408673,-67.15225598,18.50643643,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,41.622791,-67.02346177,18.53947918,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,271.382118,-67.15240558,18.50643078,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,273.6725826,-67.15255528,18.50642932,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,41.88905646,-67.02339582,18.53955022,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,276.3155129,-67.15270495,18.50643274,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,41.88905646,-67.02332952,18.53962096,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,42.15613159,-67.02326288,18.53969141,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,279.3451486,-67.15285435,18.50644184,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,42.69128978,-67.02319589,18.53976156,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,282.7946185,-67.15300314,18.50645745,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,286.6838317,-67.15315086,18.5064805,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,42.69128978,-67.02312856,18.53983141,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,290.8173078,-67.15329683,18.50651194,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,42.69128978,-67.02306088,18.53990097,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,294.3667847,-67.15344022,18.50655269,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,42.69128978,-67.02299286,18.53997023,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,294.3667847,-67.15358014,18.50660314,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,43.7692887,-67.02292449,18.54003918,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,44.04097823,-67.02285579,18.54010782,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,294.3667847,-67.1537165,18.50666171,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,44.31375537,-67.02278674,18.54017616,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,294.3667847,-67.15384929,18.50672726,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,44.58614418,-67.02271736,18.54024419,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,305.0568004,-67.15397854,18.50679888,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,44.8607116,-67.02264763,18.5403119,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,307.0947436,-67.15410438,18.50687579,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,308.9478592,-67.15422693,18.50695734,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,45.1360059,-67.02257756,18.5403793,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,310.6426487,-67.15434635,18.50704296,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,45.41203534,-67.02250715,18.54044637,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,312.2020921,-67.15446278,18.50713221,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,45.68953921,-67.02243641,18.54051313,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,313.6451049,-67.15457638,18.50722468,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,45.96740089,-67.02236532,18.54057956,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,314.9888182,-67.15468729,18.50732005,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,46.24748019,-67.0222939,18.54064567,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,46.52833704,-67.02222214,18.54071144,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,316.2490943,-67.15479563,18.50741804,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,46.81031988,-67.02215004,18.54077688,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,317.4377076,-67.15490151,18.50751841,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,318.6495903,-67.15500505,18.50762096,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,47.09345728,-67.02207761,18.54084199,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,47.37811114,-67.02200484,18.54090676,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,320.3175009,-67.15510631,18.50772553,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,47.66428834,-67.02193173,18.54097119,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,320.3175009,-67.15520522,18.50783211,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,47.95203303,-67.02185828,18.54103527,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,320.3175009,-67.15530082,18.50794137,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,48.24111528,-67.0217845,18.541099,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,320.3175009,-67.15539301,18.50805323,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,326.6408961,-67.15548186,18.50816749,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,48.53141396,-67.02171038,18.54116238,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,48.82372809,-67.02163592,18.5412254,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,328.1129835,-67.15556744,18.50828399,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,49.11800933,-67.02156113,18.54128807,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,329.5678502,-67.15564977,18.50840257,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,49.41307973,-67.021486,18.54135037,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,331.0179882,-67.15572885,18.50852311,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,49.41307973,-67.02141054,18.54141231,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,332.4767666,-67.15580469,18.50864552,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,333.9573831,-67.15587723,18.50876972,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,49.41307973,-67.02133474,18.54147388,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,335.5677676,-67.15594641,18.50889562,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,49.41307973,-67.0212586,18.54153507,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,335.5677676,-67.15601214,18.50902318,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,50.61335691,-67.02118213,18.54159589,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,335.5677676,-67.15607407,18.50915243,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,50.91859775,-67.02110532,18.54165632,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,335.5677676,-67.15613091,18.50928377,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,51.22470868,-67.02102818,18.54171637,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,343.5484747,-67.15618267,18.50941698,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,51.53387892,-67.0209507,18.54177603,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,51.84456905,-67.02087289,18.54183529,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,345.2509076,-67.15622963,18.50955178,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,52.15834813,-67.02079474,18.54189416,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,346.8345971,-67.15627203,18.50968794,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,348.3036891,-67.15631014,18.50982523,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,52.47291052,-67.02071625,18.54195262,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,52.79067097,-67.02063743,18.54201067,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,349.6645563,-67.15634424,18.50996347,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,350.9216586,-67.15637459,18.51010249,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,53.11092047,-67.02055827,18.54206832,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,350.9216586,-67.15640145,18.51024216,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,53.43257956,-67.02047877,18.54212554,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,53.7576668,-67.02039894,18.54218235,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,350.9216586,-67.15642508,18.51038235,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,350.9216586,-67.1564457,18.51052297,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,54.08484737,-67.02031878,18.54223873,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,54.41436462,-67.02023828,18.54229467,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,355.0095312,-67.15646358,18.51066393,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,54.74701737,-67.02015744,18.54235018,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,355.8165306,-67.15647891,18.51080515,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,356.5447994,-67.15649194,18.51094658,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,55.08149157,-67.02007627,18.54240525,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,55.41980149,-67.01999476,18.54245987,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,357.1953802,-67.15650286,18.51108818,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,357.7707526,-67.15651188,18.51122989,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,55.75936398,-67.01991292,18.54251404,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,55.75936398,-67.01983074,18.54256775,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,358.2708763,-67.15651921,18.5113717,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,358.2708763,-67.15652503,18.51151356,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,55.75936398,-67.01974822,18.54262099,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,55.75936398,-67.01966538,18.54267377,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,358.2708763,-67.15652955,18.51165547,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,358.2708763,-67.15653295,18.5117974,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,57.15091104,-67.01958219,18.54272607,0,Ship
-1,Neptune1,10/3/2018 0:13,40,11.11111111,57.50610594,-67.01949867,18.54277789,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,359.9181818,-67.15653544,18.51193936,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,57.86398257,-67.01941482,18.54282922,0,Ship
-1,Mako1,10/3/2018 0:13,60,16.66666667,0.57584005,-67.15653697,18.51208132,0,Speed Boat
-1,Mako1,10/3/2018 0:13,60,16.66666667,1.389360205,-67.15653719,18.51222329,0,Speed Boat
-1,Neptune1,10/3/2018 0:13,40,11.11111111,58.22594623,-67.01933063,18.54288005,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,2.361742935,-67.15653568,18.51236526,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,58.591334,-67.01924611,18.54293039,0,Ship
-1,Neptune1,10/3/2018 0:14,40,11.11111111,58.591334,-67.01916126,18.54298022,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,3.50260017,-67.15653205,18.51250718,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,58.591334,-67.01907607,18.54302954,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,4.821533664,-67.15652588,18.51264903,0,Speed Boat
-1,Mako1,10/3/2018 0:14,60,16.66666667,4.821533664,-67.15651674,18.51279074,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,58.591334,-67.01899057,18.54307836,0,Ship
-1,Neptune1,10/3/2018 0:14,40,11.11111111,59.85792396,-67.01890479,18.54312674,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,4.821533664,-67.15650415,18.5129322,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,60.16084296,-67.01881874,18.5431747,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,4.821533664,-67.15648764,18.51307331,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,60.46190567,-67.01873242,18.54322221,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,12.04848809,-67.15646669,18.51321387,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,60.76278169,-67.01864584,18.5432693,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,13.98704853,-67.15644075,18.51335369,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,61.06204185,-67.018559,18.54331595,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,15.83154248,-67.1564095,18.51349253,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,61.362172,-67.01847191,18.54336217,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,17.58807668,-67.15637331,18.51363028,0,Speed Boat
-1,Mako1,10/3/2018 0:14,60,16.66666667,19.26192733,-67.15633247,18.51376686,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,61.66124533,-67.01838456,18.54340796,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,20.85846615,-67.15628723,18.51390219,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,61.96072761,-67.01829695,18.54345331,0,Ship
-1,Neptune1,10/3/2018 0:14,40,11.11111111,62.26036067,-67.0182091,18.54349823,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,20.85846615,-67.15623784,18.51403621,0,Speed Boat
-1,Mako1,10/3/2018 0:14,60,16.66666667,20.85846615,-67.15618453,18.51416887,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,62.26036067,-67.01812101,18.54354272,0,Ship
-1,Neptune1,10/3/2018 0:14,40,11.11111111,62.26036067,-67.01803266,18.54358676,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,20.85846615,-67.15612752,18.51430014,0,Speed Boat
-1,Mako1,10/3/2018 0:14,60,16.66666667,26.57181597,-67.15606701,18.51443,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,62.26036067,-67.01794408,18.54363037,0,Ship
-1,Neptune1,10/3/2018 0:14,40,11.11111111,63.46538986,-67.01785526,18.54367354,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,27.85641605,-67.15600318,18.51455842,0,Speed Boat
-1,Mako1,10/3/2018 0:14,60,16.66666667,29.09283496,-67.15593621,18.51468539,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,63.76887791,-67.0177662,18.54371626,0,Ship
-1,Neptune1,10/3/2018 0:14,40,11.11111111,64.07420961,-67.0176769,18.54375853,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,29.09283496,-67.15586626,18.5148109,0,Speed Boat
-1,Mako1,10/3/2018 0:14,60,16.66666667,30.28566464,-67.15579346,18.51493496,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,64.38145816,-67.01758736,18.54380036,0,Ship
-1,Neptune1,10/3/2018 0:14,40,11.11111111,64.69046738,-67.0174976,18.54384173,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,30.28566464,-67.15571796,18.51505755,0,Speed Boat
-1,Mako1,10/3/2018 0:14,60,16.66666667,30.28566464,-67.15563987,18.51517868,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,65.00098787,-67.0174076,18.54388265,0,Ship
-1,Neptune1,10/3/2018 0:14,40,11.11111111,65.31486676,-67.01731736,18.5439231,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,32.55488043,-67.15555931,18.51529834,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,65.63112059,-67.0172269,18.5439631,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,32.55488043,-67.15547637,18.51541653,0,Speed Boat
-1,Mako1,10/3/2018 0:14,60,16.66666667,36.73905263,-67.15539114,18.51553326,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,65.94945242,-67.01713621,18.54400262,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,37.73188034,-67.15530372,18.5156485,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,66.2717438,-67.01704529,18.54404166,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,38.71150552,-67.15521416,18.51576227,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,66.59726693,-67.01695414,18.54408023,0,Ship
-1,Neptune1,10/3/2018 0:14,40,11.11111111,66.92586259,-67.01686277,18.54411831,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,39.68043338,-67.15512254,18.51587455,0,Speed Boat
-1,Mako1,10/3/2018 0:14,60,16.66666667,40.66475893,-67.15502891,18.51598533,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,67.25835102,-67.01677117,18.54415589,0,Ship
-1,Neptune1,10/3/2018 0:14,40,11.11111111,67.59515564,-67.01667934,18.54419298,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,42.02321702,-67.15493331,18.51609459,0,Speed Boat
-1,Mako1,10/3/2018 0:14,60,16.66666667,43.43626408,-67.15483575,18.51620228,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,67.93680162,-67.01658729,18.54422956,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,44.7505851,-67.15473553,18.51630774,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,67.93680162,-67.01649501,18.54426563,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,45.97386443,-67.15463259,18.51641082,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,67.93680162,-67.0164025,18.54430118,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,45.97386443,-67.15452718,18.51651165,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,67.93680162,-67.01630976,18.54433616,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,45.97386443,-67.15441954,18.51661031,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,69.5817438,-67.01621675,18.54437048,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,45.97386443,-67.15430984,18.51670693,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,69.99993222,-67.01612346,18.54440415,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,50.07677218,-67.15419828,18.51680161,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,70.41437121,-67.01602992,18.54443716,0,Ship
-1,Neptune1,10/3/2018 0:14,40,11.11111111,70.82469776,-67.01593613,18.54446952,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,50.93148925,-67.15408502,18.51689445,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,71.23060797,-67.01584209,18.54450125,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,51.72625269,-67.1539702,18.51698556,0,Speed Boat
-1,Mako1,10/3/2018 0:14,60,16.66666667,52.46419017,-67.15385396,18.51707503,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,71.63321497,-67.01574782,18.54453233,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,53.14804923,-67.15373642,18.51716297,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,72.03207992,-67.01565331,18.54456278,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,53.77998305,-67.1536177,18.51724946,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,72.03207992,-67.01555858,18.54459259,0,Ship
-1,Neptune1,10/3/2018 0:14,40,11.11111111,72.03207992,-67.01546364,18.54462179,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,54.40901586,-67.15349789,18.51733461,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,72.03207992,-67.01536848,18.54465036,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,55.84814888,-67.15337711,18.5174185,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,73.58767383,-67.01527313,18.54467831,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,55.84814888,-67.15325536,18.51750112,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,73.96783724,-67.01517757,18.54470566,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,55.84814888,-67.15313146,18.51758082,0,Speed Boat
-1,Mako1,10/3/2018 0:14,60,16.66666667,55.84814888,-67.15300512,18.51765698,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,74.34325342,-67.01508183,18.5447324,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,60.77449821,-67.15287653,18.51772968,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,74.71611713,-67.0149859,18.54475853,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,60.77449821,-67.15274587,18.51779899,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,75.08525757,-67.01488979,18.54478407,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,60.77449821,-67.15261333,18.51786502,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,75.08525757,-67.0147935,18.54480901,0,Ship
-1,Neptune1,10/3/2018 0:14,40,11.11111111,75.08525757,-67.01469705,18.54483337,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,66.36963803,-67.15247909,18.51792788,0,Speed Boat
-1,Mako1,10/3/2018 0:14,60,16.66666667,67.5802059,-67.15234331,18.51798769,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,75.08525757,-67.01460044,18.54485714,0,Ship
-1,Mako1,10/3/2018 0:14,60,16.66666667,68.71406917,-67.15220615,18.51804459,0,Speed Boat
-1,Neptune1,10/3/2018 0:14,40,11.11111111,76.52657024,-67.01450367,18.54488033,0,Ship
