OBJECTID,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,DateTimeSim,BEARING,POINT_X,POINT_Y,POINT_Z
1064,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:10:57,258.639708556663550,-67.150181759606127,18.506711272885362,0.000000000000000
1065,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:10:57,36.861440723824806,-67.024408692416642,18.538380019445984,0.000000000000000
1066,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:10:58,259.532585838425916,-67.150328069090662,18.506681154517018,0.000000000000000
1067,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:10:58,37.920979062570716,-67.024348079501138,18.538455205159263,0.000000000000000
1068,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:10:59,260.433340681898926,-67.150474853783919,18.506653188794612,0.000000000000000
1069,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:10:59,38.185551466723567,-67.024287100971378,18.538530125108537,0.000000000000000
1070,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:00,261.347532082961152,-67.150622079549933,18.506627394460089,0.000000000000000
1071,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:00,38.449611536664385,-67.024225758623984,18.538604777590756,0.000000000000000
1072,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:01,262.235112677901441,-67.150769715845954,18.506603799625832,0.000000000000000
1073,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:01,38.713441405410592,-67.024164053357282,18.538679160902898,0.000000000000000
1074,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:02,262.320393082591409,-67.150917729434298,18.506582440070975,0.000000000000000
1075,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:02,38.977118481029748,-67.024101986967878,18.538753273341879,0.000000000000000
1076,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:03,262.268353200269758,-67.151066074500960,18.506563257869697,0.000000000000000
1077,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:03,39.241188034382120,-67.024039562150762,18.538827114056382,0.000000000000000
1078,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:04,262.430640239449417,-67.151214451008627,18.506544285224109,0.000000000000000
1079,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:04,39.505239558524522,-67.023976778007565,18.538900681343339,0.000000000000000
1080,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:05,262.430640239449417,-67.151362808651697,18.506525183945389,0.000000000000000
1081,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:05,39.769192829209672,-67.023913638131603,18.538973974351403,0.000000000000000
1082,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:06,263.360957670503694,-67.151511223786926,18.506506482187401,0.000000000000000
1083,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:06,40.032833751994509,-67.023850142522818,18.539046990525829,0.000000000000000
1084,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:07,264.126711194817290,-67.151659760194704,18.506488679140940,0.000000000000000
1085,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:07,40.297799842323755,-67.023786292977874,18.539119728163627,0.000000000000000
1086,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:08,265.099723417524842,-67.151808475367204,18.506472265478433,0.000000000000000
1087,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:08,40.561638870170235,-67.023722090395097,18.539192186413370,0.000000000000000
1088,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:09,40.826472375945031,-67.023657536571079,18.539264362720388,0.000000000000000
1089,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:09,266.291825962827147,-67.151957407033649,18.506457736983517,0.000000000000000
1090,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:10,41.091866933276300,-67.023592630607538,18.539336255381581,0.000000000000000
1091,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:10,267.721028630486330,-67.152106576753582,18.506445609032873,0.000000000000000
1092,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:11,41.357207042662040,-67.023527376097732,18.539407863545648,0.000000000000000
1093,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:11,269.408669410158780,-67.152255979137152,18.506436427670216,0.000000000000000
1094,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:12,41.622791009523951,-67.023461773041646,18.539479184657882,0.000000000000000
1095,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:12,271.382118017395442,-67.152405575556784,18.506430781532309,0.000000000000000
1096,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:13,41.622791009523951,-67.023395821439308,18.539550216163491,0.000000000000000
1097,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:13,273.672582594966912,-67.152555279774234,18.506429316330536,0.000000000000000
1098,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:14,41.889400745099522,-67.023329523087284,18.539620957211191,0.000000000000000
1099,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:14,276.315512870093698,-67.152704947160757,18.506432740813761,0.000000000000000
1100,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:15,42.156095394666856,-67.023262878883969,18.539691405246231,0.000000000000000
1101,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:15,279.345148577058580,-67.152854347747706,18.506441834434874,0.000000000000000
1102,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:16,282.794877654153083,-67.153003142870233,18.506457450758084,0.000000000000000
1103,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:16,42.691289783689115,-67.023195889727631,18.539761558565566,0.000000000000000
1104,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:17,286.683699786905095,-67.153150855523037,18.506480502976892,0.000000000000000
1105,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:17,42.691289783689115,-67.023128555618285,18.539831414614522,0.000000000000000
1106,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:18,290.817506997333680,-67.153296832630986,18.506511939209645,0.000000000000000
1107,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:18,42.691289783689115,-67.023060877454242,18.539900971690042,0.000000000000000
1108,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:19,294.366784724903141,-67.153440218099760,18.506552690535710,0.000000000000000
1109,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:19,42.691289783689115,-67.022992857032108,18.539970227237401,0.000000000000000
1110,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:20,294.366784724903141,-67.153580136970447,18.506603138581980,0.000000000000000
1111,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:20,43.769645410074652,-67.022924493453615,18.540039178701900,0.000000000000000
1112,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:21,294.366784724903141,-67.153716500309812,18.506661706546417,0.000000000000000
1113,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:21,44.040978240654766,-67.022855788515358,18.540107823528803,0.000000000000000
1114,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:22,294.366784724903141,-67.153849286558312,18.506727258891249,0.000000000000000
1115,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:22,44.313386398651140,-67.022786742217377,18.540176160866796,0.000000000000000
1116,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:23,305.056602889804026,-67.153978544224927,18.506798879859325,0.000000000000000
1117,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:23,44.586511428125377,-67.022717355457928,18.540244186457819,0.000000000000000
1118,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:24,307.094676695856833,-67.154104380209233,18.506875790843665,0.000000000000000
1119,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:24,44.860711583822329,-67.022647628237053,18.540311898598830,0.000000000000000
1120,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:25,308.948126589147478,-67.154226931055064,18.506957335053951,0.000000000000000
1121,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:25,45.136007637818103,-67.022577560554751,18.540379295586796,0.000000000000000
1122,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:26,310.642872631849627,-67.154346346781054,18.507042962182943,0.000000000000000
1123,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:26,45.412030098487350,-67.022507154207631,18.540446373163640,0.000000000000000
1124,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:27,312.201861190647378,-67.154462781897450,18.507132207110114,0.000000000000000
1125,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:27,45.689539201767232,-67.022436409195691,18.540513128774702,0.000000000000000
1126,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:28,313.645104944641957,-67.154576382829575,18.507224678827168,0.000000000000000
1127,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:28,45.967400905913067,-67.022365324620651,18.540579561568634,0.000000000000000
1128,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:29,314.989061277808219,-67.154687288816277,18.507320048512039,0.000000000000000
1129,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:29,46.247480172126451,-67.022293902279131,18.540645666435651,0.000000000000000
1130,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:30,316.248856555370764,-67.154795627418338,18.507418036750902,0.000000000000000
1131,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:30,46.527982278046089,-67.022222142171103,18.540711441672780,0.000000000000000
1132,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:31,317.437707576002367,-67.154901512721764,18.507518407575194,0.000000000000000
1133,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:31,46.810319876463552,-67.022150044296566,18.540776884725297,0.000000000000000
1134,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:32,318.649559371417354,-67.155005045337859,18.507620961646456,0.000000000000000
1135,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:32,47.093457293353417,-67.022077608655565,18.540841991335213,0.000000000000000
1136,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:33,320.317810539622258,-67.155106312403163,18.507725531145297,0.000000000000000
1137,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:33,47.378111133553929,-67.022004836146380,18.540906758947749,0.000000000000000
1138,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:34,320.317810539622258,-67.155205224086174,18.507832107549561,0.000000000000000
1139,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:34,47.664635625229401,-67.021931726769012,18.540971185008274,0.000000000000000
1140,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:35,320.317810539622258,-67.155300820088030,18.507941367227499,0.000000000000000
1141,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:35,47.952033038082419,-67.021858280523475,18.541035265258717,0.000000000000000
1142,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:36,320.317810539622258,-67.155393009678889,18.508053230099790,0.000000000000000
1143,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:36,48.240771847964830,-67.021784498308065,18.541098997996084,0.000000000000000
1144,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:37,326.640896145575653,-67.155481865622278,18.508167493420309,0.000000000000000
1145,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:37,48.531800347943758,-67.021710379224501,18.541162378110631,0.000000000000000
1146,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:38,328.112873231633216,-67.155567440020477,18.508283985961963,0.000000000000000
1147,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:38,48.824067579265609,-67.021635923272754,18.541225402196012,0.000000000000000
1148,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:39,329.567850143838825,-67.155649766111139,18.508402566312810,0.000000000000000
1149,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:39,49.117671859671091,-67.021561131351135,18.541288068549218,0.000000000000000
1150,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:40,331.018122342397589,-67.155728852877417,18.508523113505657,0.000000000000000
1151,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:40,49.413079726801058,-67.021486003459671,18.541350372060549,0.000000000000000
1152,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:41,49.413079726801058,-67.021410539598335,18.541412308471962,0.000000000000000
1153,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:41,332.476766649281956,-67.155804686844562,18.508645525314307,0.000000000000000
1154,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:42,49.413079726801058,-67.021334739767127,18.541473876080467,0.000000000000000
1155,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:42,333.957074244774503,-67.155877228486759,18.508769717401623,0.000000000000000
1156,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:43,335.567625356602889,-67.155946413125307,18.508895620763909,0.000000000000000
1157,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:43,49.413079726801058,-67.021258603966075,18.541535069776348,0.000000000000000
1158,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:44,335.567625356602889,-67.156012144640442,18.509023176619888,0.000000000000000
1159,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:44,50.613684116626303,-67.021182131296854,18.541595885301597,0.000000000000000
1160,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:45,335.567625356602889,-67.156074068197739,18.509152431817444,0.000000000000000
1161,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:45,50.918272668990248,-67.021105324454396,18.541656319249817,0.000000000000000
1162,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:46,335.567625356602889,-67.156130905494734,18.509283769684050,0.000000000000000
1163,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:46,51.225031628496417,-67.021028180743755,18.541716368214718,0.000000000000000
1164,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:47,343.548474725256085,-67.156182673599389,18.509416978956907,0.000000000000000
1165,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:47,51.533558128078255,-67.020950701063256,18.541776026234899,0.000000000000000
1166,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:48,345.250907627831225,-67.156229625836616,18.509551784485438,0.000000000000000
1167,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:48,51.844887629261322,-67.020872886311210,18.541835290755731,0.000000000000000
1168,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:49,346.834597058468432,-67.156272025412733,18.509687940934423,0.000000000000000
1169,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:49,52.158031764874110,-67.020794734690966,18.541894156667457,0.000000000000000
1170,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:50,348.303689099082590,-67.156310140025653,18.509825232783932,0.000000000000000
1171,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:50,52.473319469467924,-67.020716247999204,18.541952619712124,0.000000000000000
1172,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:51,349.664556261677262,-67.156344240068222,18.509963470921932,0.000000000000000
1173,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:51,52.790670979256369,-67.020637426235908,18.542010674780020,0.000000000000000
1174,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:52,350.921604360364086,-67.156374591441732,18.510102493495822,0.000000000000000
1175,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:52,53.110405186317031,-67.020558267604414,18.542068317613118,0.000000000000000
1176,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:53,53.433100646989992,-67.020478773901374,18.542125543953457,0.000000000000000
1177,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:53,350.921604360364086,-67.156401451962623,18.510242160801614,0.000000000000000
1178,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:54,53.757666793748101,-67.020398943330150,18.542182348691366,0.000000000000000
1179,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:54,350.921604360364086,-67.156425074955749,18.510382352727984,0.000000000000000
1180,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:55,54.084544886499344,-67.020318778585732,18.542238726717112,0.000000000000000
1181,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:55,350.921604360364086,-67.156445704762859,18.510522970460052,0.000000000000000
1182,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:56,54.414664715001834,-67.020238276973117,18.542294672921027,0.000000000000000
1183,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:56,355.009561072555016,-67.156463575844171,18.510663927109075,0.000000000000000
1184,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:57,54.746596252861949,-67.020157440288926,18.542350182193477,0.000000000000000
1185,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:57,355.816480456552256,-67.156478913676821,18.510805151971518,0.000000000000000
1186,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:58,55.081914437882141,-67.020076267634906,18.542405250276460,0.000000000000000
1187,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:58,356.544799437313600,-67.156491938347983,18.510946585417976,0.000000000000000
1188,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:11:59,55.419376961115624,-67.019994759909338,18.542459870356950,0.000000000000000
1189,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:11:59,357.195380236309632,-67.156502859165087,18.511088178893157,0.000000000000000
1190,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:00,55.759790216387536,-67.019912916213912,18.542514037325269,0.000000000000000
1191,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:00,357.770739264608721,-67.156511882740631,18.511229893212111,0.000000000000000
1192,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:01,55.759790216387536,-67.019830737446938,18.542567746923435,0.000000000000000
1193,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:01,358.271240627433826,-67.156519208500555,18.511371695152903,0.000000000000000
1194,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:02,55.759790216387536,-67.019748223608403,18.542620992338474,0.000000000000000
1195,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:02,358.271240627433826,-67.156525033175896,18.511513560012091,0.000000000000000
1196,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:03,55.759790216387536,-67.019665374698349,18.542673767609038,0.000000000000000
1197,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:03,358.271240627433826,-67.156529549904405,18.511655468197290,0.000000000000000
1198,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:04,57.150631328113427,-67.019582191615044,18.542726067625455,0.000000000000000
1199,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:04,358.271240627433826,-67.156532954518767,18.511797403523484,0.000000000000000
1200,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:05,57.505828922963254,-67.019498672561895,18.542777886426396,0.000000000000000
1201,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:05,359.918181844519609,-67.156535438360123,18.511939356620470,0.000000000000000
1202,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:06,57.864256842731763,-67.019414820233806,18.542829217198889,0.000000000000000
1203,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:06,0.576187272359945,-67.156536972682389,18.512081320673563,0.000000000000000
1204,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:07,58.226384621431386,-67.019330633732494,18.542880053981577,0.000000000000000
1205,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:07,1.389008196176107,-67.156537187379698,18.512223292275348,0.000000000000000
1206,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:08,58.590625207391305,-67.019246113057960,18.542930390813162,0.000000000000000
1207,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:08,2.362086422376336,-67.156535681803533,18.512365256092874,0.000000000000000
1208,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:09,58.590625207391305,-67.019161259108515,18.542980220028987,0.000000000000000
1209,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:09,3.502600162456716,-67.156532052610387,18.512507184867523,0.000000000000000
1210,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:10,58.590625207391305,-67.019076072782454,18.543029536519406,0.000000000000000
1211,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:10,4.821220032413748,-67.156525882083713,18.512649034304214,0.000000000000000
1212,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:11,4.821220032413748,-67.156516734540673,18.512790737960447,0.000000000000000
1213,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:11,58.590625207391305,-67.018990569351146,18.543078359021788,0.000000000000000
1214,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:12,4.821220032413748,-67.156504150942254,18.512932203838947,0.000000000000000
1215,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:12,59.858369893093951,-67.018904790137114,18.543126744599057,0.000000000000000
1216,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:13,4.821220032413748,-67.156487643503311,18.513073305017947,0.000000000000000
1217,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:13,60.160652243121731,-67.018818740530207,18.543174694954935,0.000000000000000
1218,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:14,12.048416329821350,-67.156466692099386,18.513213872836427,0.000000000000000
1219,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:14,60.462100099123759,-67.018732424123712,18.543222213496446,0.000000000000000
1220,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:15,13.987131624712205,-67.156440747859932,18.513353688376146,0.000000000000000
1221,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:15,60.762331709967889,-67.018645843612560,18.543269298520709,0.000000000000000
1222,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:16,15.831542484307164,-67.156409496374664,18.513492525904994,0.000000000000000
1223,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:16,61.062742612272928,-67.018559004386674,18.543315951731302,0.000000000000000
1224,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:17,17.588076677093497,-67.156373310444337,18.513630280650805,0.000000000000000
1225,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:17,61.361719425627150,-67.018471907344320,18.543362172277011,0.000000000000000
1226,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:18,19.261813909393780,-67.156332467648355,18.513766860619015,0.000000000000000
1227,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:18,61.661454424948367,-67.018384556078772,18.543407960158127,0.000000000000000
1228,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:19,20.858267310551412,-67.156287228498087,18.513902190000156,0.000000000000000
1229,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:19,61.960485199876018,-67.018296954183327,18.543453314523365,0.000000000000000
1230,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:20,20.858267310551412,-67.156237840030229,18.514036209169483,0.000000000000000
1231,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:20,62.260360654979692,-67.018209103454581,18.543498233669673,0.000000000000000
1232,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:21,20.858267310551412,-67.156184533111727,18.514168871279850,0.000000000000000
1233,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:21,62.260360654979692,-67.018121006587492,18.543542717597411,0.000000000000000
1234,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:22,20.858267310551412,-67.156127523338242,18.514300142261501,0.000000000000000
1235,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:22,62.260360654979692,-67.018032665378669,18.543586763751872,0.000000000000000
1236,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:23,62.260360654979692,-67.017944081624776,18.543630371281765,0.000000000000000
1237,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:23,26.571662186063854,-67.156067011932350,18.514429996562995,0.000000000000000
1238,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:24,27.856576679991797,-67.156003184845289,18.514558415447500,0.000000000000000
1239,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:24,63.465389224426460,-67.017855258020731,18.543673536780698,0.000000000000000
1240,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:25,63.768877932278329,-67.017766196363183,18.543716258545615,0.000000000000000
1241,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:25,29.093002104511221,-67.155936213655238,18.514685387844541,0.000000000000000
1242,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:26,29.093002104511221,-67.155866258262336,18.514810903535540,0.000000000000000
1243,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:26,64.073984152698046,-67.017676897550444,18.543758534873568,0.000000000000000
1244,,5,60.000000000000000,16.666666666666668,u""Mako1"",9/15/2020 10:12:27,30.285194362309902,-67.155793462396943,18.514934959116417,0.000000000000000
1245,,4,40.000000000000000,11.111111111111111,u""Neptune1"",9/15/2020 10:12:27,64.381216134426296,-67.017587363379121,18.543800360654778,0.000000000000000
